Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
7.666636,110.8,-0.002000,-0.06667
7.749969,110.9,-0.001900,-0.06333
7.833302,111.0,-0.001800,-0.06000
7.916635,111.0,-0.001700,-0.05667
7.999968,111.0,-0.001600,-0.05333
8.083301,111.0,-0.001511,-0.05038
8.166634,111.0,-0.001500,-0.05000
8.249967,111.0,-0.001400,-0.04667
8.333300,111.0,-0.001400,-0.04667
8.416633,111.0,-0.001300,-0.04333
8.499966,110.9,-0.001300,-0.04333
8.583299,110.9,-0.001300,-0.04333
8.666632,110.9,-0.001200,-0.04000
8.749965,110.9,-0.001200,-0.04000
8.833298,110.8,-0.001200,-0.04000
8.916631,110.8,-0.001100,-0.03667
8.999964,110.8,-0.001100,-0.03667
9.083297,110.8,-0.001100,-0.03667
9.166630,110.8,-0.001100,-0.03667
9.249963,110.7,-0.001000,-0.03333
9.333296,110.7,-0.001000,-0.03333
9.416629,110.7,-0.001000,-0.03333
9.499962,110.9,0.0002568,0.008561
9.583295,112.2,0.002248,0.07495
9.666628,114.5,0.004415,0.1472
9.749961,117.6,0.006498,0.2166
9.833294,121.6,0.008574,0.2858
9.916627,126.2,0.01066,0.3555
9.999960,130.5,0.01272,0.4241
10.083293,134.6,0.01480,0.4933
10.166626,138.8,0.01687,0.5625
10.249959,143.0,0.01895,0.6316
10.333292,147.3,0.02102,0.7008
10.416625,151.6,0.02312,0.7708
10.499958,156.0,0.02517,0.8391
10.583291,160.5,0.02724,0.9080
10.666624,165.0,0.02932,0.9775
10.749957,169.6,0.03140,1.047
10.833290,174.0,0.03348,1.116
10.916623,178.4,0.03555,1.185
10.999956,182.9,0.03762,1.254
11.083289,187.5,0.03970,1.323
11.166622,192.2,0.04178,1.393
11.249955,197.2,0.04385,1.462
11.333288,202.3,0.04593,1.531
11.416621,207.6,0.04800,1.600
11.499954,213.0,0.05008,1.669
11.583287,218.4,0.05215,1.738
11.666620,223.8,0.05423,1.808
11.749953,229.3,0.05630,1.877
11.833286,234.8,0.05840,1.947
11.916619,240.4,0.06045,2.015
11.999952,246.0,0.06248,2.083
12.083285,251.7,0.06450,2.150
12.166618,257.4,0.06658,2.219
12.249951,263.1,0.06875,2.292
12.333284,268.8,0.07079,2.360
12.416617,274.6,0.07281,2.427
12.499950,280.6,0.07488,2.496
12.583283,286.4,0.07695,2.565
12.666616,292.3,0.07903,2.634
12.749949,298.3,0.08110,2.703
12.833282,304.3,0.08319,2.773
12.916615,310.4,0.08526,2.842
12.999948,316.6,0.08733,2.911
13.083281,322.7,0.08931,2.977
13.166614,328.8,0.09138,3.046
13.249947,335.0,0.09355,3.118
13.333280,341.3,0.09563,3.188
13.416613,347.6,0.09770,3.257
13.499946,354.1,0.09978,3.326
13.583279,360.6,0.1018,3.392
13.666612,367.0,0.1038,3.460
13.749945,373.4,0.1060,3.533
13.833278,380.1,0.1081,3.603
13.916611,386.7,0.1102,3.672
13.999944,393.4,0.1122,3.741
14.083277,400.2,0.1142,3.807
14.166610,406.9,0.1163,3.876
14.249943,413.7,0.1184,3.947
14.333276,420.5,0.1205,4.018
14.416609,427.4,0.1225,4.085
14.499942,434.3,0.1246,4.154
14.583275,441.4,0.1267,4.222
14.666608,448.4,0.1287,4.289
14.749941,455.3,0.1308,4.358
14.833274,462.3,0.1329,4.429
14.916607,469.4,0.1350,4.499
14.999940,476.6,0.1370,4.568
15.083273,483.8,0.1391,4.637
15.166606,491.0,0.1411,4.703
15.249939,498.1,0.1431,4.771
15.333272,505.3,0.1453,4.844
15.416605,512.6,0.1474,4.914
15.499938,519.9,0.1494,4.980
15.583271,527.3,0.1516,5.052
15.666604,534.7,0.1535,5.118
15.749937,542.0,0.1555,5.184
15.833270,549.4,0.1577,5.256
15.916603,556.9,0.1598,5.326
15.999936,564.5,0.1619,5.397
16.083269,572.1,0.1640,5.466
16.166602,579.7,0.1660,5.533
16.249935,587.2,0.1680,5.599
16.333268,594.7,0.1701,5.671
16.416601,602.3,0.1722,5.740
16.499934,609.9,0.1743,5.810
16.583267,617.5,0.1764,5.879
16.666600,625.2,0.1783,5.944
16.749933,632.8,0.1804,6.014
16.833266,640.3,0.1825,6.083
16.916599,647.9,0.1846,6.152
16.999932,655.4,0.1867,6.224
17.083265,663.2,0.1888,6.294
17.166598,671.1,0.1908,6.359
17.249931,678.8,0.1928,6.428
17.333264,686.5,0.1948,6.494
17.416597,694.3,0.1970,6.567
17.499930,702.1,0.1991,6.636
17.583263,710.0,0.2012,6.705
17.666596,717.9,0.2032,6.774
17.749929,725.8,0.2053,6.842
17.833262,733.6,0.2073,6.910
17.916595,741.4,0.2095,6.982
17.999928,749.2,0.2115,7.050
18.083261,757.0,0.2136,7.120
18.166594,764.9,0.2157,7.190
18.249927,772.8,0.2177,7.255
18.333260,780.5,0.2197,7.324
18.416593,788.3,0.2218,7.394
18.499926,796.0,0.2239,7.464
18.583259,803.8,0.2261,7.535
18.666592,811.6,0.2281,7.605
18.749925,819.5,0.2301,7.670
18.833258,827.2,0.2321,7.738
18.916591,834.8,0.2343,7.809
18.999924,842.4,0.2363,7.876
19.083257,850.0,0.2384,7.947
19.166590,857.6,0.2404,8.014
19.249923,865.0,0.2424,8.080
19.333256,872.4,0.2445,8.151
19.416589,879.6,0.2467,8.222
19.499922,886.8,0.2487,8.290
19.583255,893.9,0.2509,8.362
19.666588,900.8,0.2529,8.431
19.749921,907.7,0.2550,8.500
19.833254,914.3,0.2571,8.569
19.916587,920.5,0.2591,8.637
19.999920,926.6,0.2612,8.707
20.083253,932.4,0.2633,8.777
20.166586,937.9,0.2654,8.846
20.249919,943.3,0.2675,8.915
20.333252,948.2,0.2695,8.984
20.416585,952.7,0.2715,9.051
20.499918,957.0,0.2737,9.122
20.583251,960.8,0.2757,9.192
20.666584,964.2,0.2778,9.261
20.749917,967.4,0.2799,9.330
20.833250,970.0,0.2819,9.397
20.916583,972.3,0.2839,9.465
20.999916,974.2,0.2861,9.536
21.083249,975.8,0.2881,9.605
21.166582,977.1,0.2902,9.674
21.249915,978.2,0.2924,9.746
21.333248,978.9,0.2943,9.811
21.416581,979.4,0.2963,9.878
21.499914,979.7,0.2985,9.950
21.583247,979.8,0.3006,10.02
21.666580,979.7,0.3027,10.09
21.749913,979.6,0.3048,10.16
21.833246,979.3,0.3068,10.23
21.916579,978.8,0.3088,10.29
21.999912,978.3,0.3110,10.37
22.083245,977.8,0.3130,10.43
22.166578,977.1,0.3151,10.50
22.249911,976.4,0.3172,10.57
22.333244,975.7,0.3192,10.64
22.416577,974.8,0.3213,10.71
22.499910,973.9,0.3234,10.78
22.583243,973.1,0.3254,10.85
22.666576,972.2,0.3276,10.92
22.749909,971.2,0.3296,10.99
22.833242,970.2,0.3316,11.05
22.916575,969.1,0.3337,11.12
22.999908,968.0,0.3358,11.19
23.083241,966.9,0.3379,11.26
23.166574,965.8,0.3400,11.33
23.249907,964.6,0.3420,11.40
23.333240,963.4,0.3441,11.47
23.416573,962.1,0.3461,11.54
23.499906,960.7,0.3482,11.61
23.583239,959.4,0.3503,11.68
23.666572,958.0,0.3524,11.75
23.749905,956.7,0.3545,11.82
23.833238,955.3,0.3566,11.89
23.916571,953.8,0.3586,11.95
23.999904,952.2,0.3606,12.02
24.083237,950.7,0.3627,12.09
24.166570,949.2,0.3648,12.16
24.249903,947.7,0.3668,12.23
24.333236,946.1,0.3689,12.30
24.416569,944.5,0.3709,12.36
24.499902,942.8,0.3729,12.43
24.583235,941.2,0.3752,12.51
24.666568,939.6,0.3772,12.57
24.749901,937.8,0.3793,12.64
24.833234,936.2,0.3814,12.71
24.916567,934.4,0.3833,12.78
24.999900,932.6,0.3854,12.85
25.083233,930.9,0.3876,12.92
25.166566,929.2,0.3896,12.99
25.249899,927.4,0.3917,13.06
25.333232,925.7,0.3938,13.13
25.416565,923.9,0.3958,13.19
25.499898,922.0,0.3979,13.26
25.583231,920.2,0.3999,13.33
25.666564,918.5,0.4021,13.40
25.749897,916.7,0.4042,13.47
25.833230,915.0,0.4063,13.54
25.916563,913.2,0.4083,13.61
25.999896,911.3,0.4103,13.68
26.083229,909.4,0.4123,13.74
26.166562,907.6,0.4145,13.82
26.249895,905.9,0.4166,13.89
26.333228,904.1,0.4187,13.96
26.416561,902.3,0.4207,14.02
26.499894,900.4,0.4227,14.09
26.583227,898.5,0.4246,14.15
26.666560,896.7,0.4268,14.23
26.749893,895.0,0.4289,14.30
26.833226,893.2,0.4310,14.37
26.916559,891.5,0.4331,14.44
26.999892,889.6,0.4351,14.50
27.083225,887.8,0.4371,14.57
27.166558,885.9,0.4393,14.64
27.249891,884.2,0.4414,14.71
27.333224,882.4,0.4435,14.78
27.416557,880.6,0.4456,14.85
27.499890,878.8,0.4475,14.92
27.583223,876.9,0.4496,14.99
27.666556,874.9,0.4517,15.06
27.749889,873.2,0.4538,15.13
27.833222,871.4,0.4559,15.20
27.916555,869.6,0.4580,15.27
27.999888,867.7,0.4599,15.33
28.083221,865.8,0.4620,15.40
28.166554,863.9,0.4641,15.47
28.249887,862.1,0.4662,15.54
28.333220,860.3,0.4683,15.61
28.416553,858.5,0.4704,15.68
28.499886,856.7,0.4724,15.75
28.583219,854.8,0.4744,15.81
28.666552,852.9,0.4765,15.88
28.749885,851.1,0.4786,15.95
28.833218,849.3,0.4807,16.02
28.916551,847.5,0.4828,16.09
28.999884,845.7,0.4848,16.16
29.083217,843.8,0.4868,16.23
29.166550,841.9,0.4889,16.30
29.249883,840.1,0.4910,16.37
29.333216,838.2,0.4931,16.44
29.416549,836.4,0.4952,16.51
29.499882,834.5,0.4973,16.58
29.583215,832.7,0.4993,16.64
29.666548,830.7,0.5013,16.71
29.749881,828.8,0.5035,16.78
29.833214,826.9,0.5055,16.85
29.916547,825.0,0.5077,16.92
29.999880,823.2,0.5098,16.99
30.083213,821.2,0.5118,17.06
30.166546,819.2,0.5138,17.13
30.249879,817.3,0.5159,17.20
30.333212,815.4,0.5180,17.27
30.416545,813.4,0.5201,17.34
30.499878,811.5,0.5222,17.41
30.583211,809.6,0.5242,17.47
30.666544,807.6,0.5262,17.54
30.749877,805.6,0.5283,17.61
30.833210,803.7,0.5304,17.68
30.916543,801.7,0.5325,17.75
30.999876,799.7,0.5346,17.82
31.083209,797.7,0.5366,17.89
31.166542,795.7,0.5386,17.95
31.249875,793.6,0.5407,18.02
31.333208,791.6,0.5428,18.09
31.416541,789.6,0.5448,18.16
31.499874,787.6,0.5470,18.23
31.583207,785.6,0.5490,18.30
31.666540,783.5,0.5511,18.37
31.749873,781.4,0.5532,18.44
31.833206,779.3,0.5552,18.51
31.916539,777.2,0.5573,18.58
31.999872,775.1,0.5594,18.65
32.083205,773.0,0.5614,18.71
32.166538,770.9,0.5635,18.78
32.249871,768.7,0.5656,18.85
32.333204,766.6,0.5676,18.92
32.416537,764.4,0.5697,18.99
32.499870,762.3,0.5717,19.06
32.583203,760.1,0.5739,19.13
32.666536,757.9,0.5759,19.20
32.749869,755.6,0.5779,19.26
32.833202,753.4,0.5800,19.33
32.916535,751.1,0.5821,19.40
32.999868,748.8,0.5842,19.47
33.083201,746.5,0.5862,19.54
33.166534,744.2,0.5883,19.61
33.249867,741.9,0.5903,19.68
33.333200,739.5,0.5924,19.75
33.416533,737.1,0.5946,19.82
33.499866,734.7,0.5966,19.89
33.583199,732.3,0.5987,19.96
33.666532,729.8,0.6007,20.02
33.749865,727.3,0.6027,20.09
33.833198,724.8,0.6048,20.16
33.916531,722.3,0.6069,20.23
33.999864,719.7,0.6090,20.30
34.083197,717.1,0.6111,20.37
34.166530,714.4,0.6131,20.44
34.249863,711.7,0.6152,20.51
34.333196,708.9,0.6173,20.58
34.416529,706.1,0.6193,20.64
34.499862,703.2,0.6214,20.71
34.583195,700.2,0.6235,20.78
34.666528,697.2,0.6255,20.85
34.749861,694.2,0.6276,20.92
34.833194,691.0,0.6296,20.99
34.916527,687.9,0.6317,21.06
34.999860,684.6,0.6338,21.13
35.083193,681.2,0.6359,21.20
35.166526,677.6,0.6380,21.27
35.249859,673.8,0.6400,21.33
35.333192,669.7,0.6420,21.40
35.416525,665.5,0.6441,21.47
35.499858,660.0,0.6463,21.54
35.583191,652.4,0.6483,21.61
35.666524,642.6,0.6504,21.68
35.749857,628.3,0.6524,21.75
35.833190,609.5,0.6544,21.81
35.916523,585.8,0.6566,21.89
35.999856,489.2,0.6590,21.97
36.083189,365.3,0.6609,22.03
36.166522,246.4,0.6629,22.10
